,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,run,observation
83,83,0.007000768835763601,-0.006812108046846508,-0.09048270524660122,-0.007000768835763601,-0.015468001365661621,DSAC,sq_error,decent-shape-610,ref + state
84,84,0.0075507807552903095,-0.008210423018904024,-0.0951056516295148,-0.0075507807552903095,-0.015445634722709656,DSAC,sq_error,decent-shape-610,ref + state
85,85,0.00813920811885625,-0.008011165147672968,-0.09822872507286852,-0.00813920811885625,-0.015930291265249252,DSAC,sq_error,decent-shape-610,ref + state
86,86,0.008624985916061928,-0.0069318705631981215,-0.09980267284282704,-0.008624985916061928,-0.015813492238521576,DSAC,sq_error,decent-shape-610,ref + state
87,87,0.008911645394415085,-0.0054011612319686125,-0.09980267284282729,-0.008911645394415085,-0.015381023287773132,DSAC,sq_error,decent-shape-610,ref + state
88,88,0.008939624008239224,-0.003679140154482499,-0.09822872507286923,-0.008939624008239224,-0.014791712164878845,DSAC,sq_error,decent-shape-610,ref + state
89,89,0.008683771351247026,-0.001918896394412826,-0.09510565162951598,-0.008683771351247026,-0.014143243432044983,DSAC,sq_error,decent-shape-610,ref + state
90,90,0.008149547875231724,-0.00020785894248707775,-0.09048270524660285,-0.008149547875231724,-0.013491809368133545,DSAC,sq_error,decent-shape-610,ref + state
91,91,0.007368484787010287,0.0014070862184109793,-0.08443279255020265,-0.007368484787010287,-0.012869033962488174,DSAC,sq_error,decent-shape-610,ref + state
92,92,0.006460991170873623,0.0033289666579072196,-0.07705132427758034,-0.006460991170873623,-0.012911483645439148,DSAC,sq_error,decent-shape-610,ref + state
93,93,0.005564853850123305,0.006143237436035221,-0.06845471059287041,-0.005564853850123305,-0.0139676034450531,DSAC,sq_error,decent-shape-610,ref + state
94,94,0.004742733615601327,0.010088982461978764,-0.05877852522924908,-0.004742733615601327,-0.01566528156399727,DSAC,sq_error,decent-shape-610,ref + state
95,95,0.004199697864901067,0.016629708509086613,-0.0481753674101735,-0.004199697864901067,-0.019856713712215424,DSAC,sq_error,decent-shape-610,ref + state
96,96,0.003900738111529521,0.025643434057753885,-0.036812455268469955,-0.003900738111529521,-0.024578813463449478,DSAC,sq_error,decent-shape-610,ref + state
97,97,0.0037760103825366523,0.036580261747099246,-0.024868988716487798,-0.0037760103825366523,-0.0292256660759449,DSAC,sq_error,decent-shape-610,ref + state
98,98,0.0037642698515699415,0.04882032243230524,-0.012533323356432868,-0.0037642698515699415,-0.03361016511917114,DSAC,sq_error,decent-shape-610,ref + state
99,99,0.0038170991243985167,0.06178267657198257,-2.5358854471262447e-15,-0.0038170991243985167,-0.03767365589737892,DSAC,sq_error,decent-shape-610,ref + state
0,0,0.00010380626538780715,0.0023447873778019383,0.012533323356430426,-0.00010380626538780715,-0.00341951847076416,DSAC,sq_error,restful-salad-609,error
1,1,0.00042224459767844667,0.004320397580389393,0.02486898871648548,-0.00042224459767844667,-0.003414299339056015,DSAC,sq_error,restful-salad-609,error
2,2,0.0009529065126862685,0.005943271400307813,0.0368124552684678,-0.0009529065126862685,-0.003398347645998001,DSAC,sq_error,restful-salad-609,error
3,3,0.0016761037841761146,0.00723512090167925,0.04817536741017153,-0.0016761037841761146,-0.00337175652384758,DSAC,sq_error,restful-salad-609,error
4,4,0.002556423516906777,0.008217438246204942,0.058778525229247314,-0.002556423516906777,-0.003328979015350342,DSAC,sq_error,restful-salad-609,error
5,5,0.0035446465582326583,0.008917776188814622,0.06845471059286887,-0.0035446465582326583,-0.0032747723162174225,DSAC,sq_error,restful-salad-609,error
6,6,0.0045810347425180855,0.009367982586154705,0.07705132427757894,-0.0045810347425180855,-0.0032138004899024963,DSAC,sq_error,restful-salad-609,error
7,7,0.005599636275739497,0.00960207508912477,0.08443279255020152,-0.005599636275739497,-0.003149755299091339,DSAC,sq_error,restful-salad-609,error
8,8,0.006533061838417427,0.00965534701674623,0.09048270524660196,-0.006533061838417427,-0.0030866749584674835,DSAC,sq_error,restful-salad-609,error
9,9,0.007317456448718792,0.009563519035577806,0.09510565162951536,-0.007317456448718792,-0.0030287690460681915,DSAC,sq_error,restful-salad-609,error
10,10,0.007900223164344869,0.009345525511057025,0.09822872507286887,-0.007900223164344869,-0.0029563046991825104,DSAC,sq_error,restful-salad-609,error
11,11,0.008238951439121484,0.00903400292241088,0.09980267284282716,-0.008238951439121484,-0.0028911903500556946,DSAC,sq_error,restful-salad-609,error
12,12,0.00830536691440271,0.008668887041936017,0.09980267284282716,-0.00830536691440271,-0.002849683165550232,DSAC,sq_error,restful-salad-609,error
13,13,0.00808874996785924,0.008291246968025169,0.09822872507286888,-0.00808874996785924,-0.0028415247797966003,DSAC,sq_error,restful-salad-609,error
14,14,0.007598418445772952,0.007936744066250835,0.09510565162951534,-0.007598418445772952,-0.002868086099624634,DSAC,sq_error,restful-salad-609,error
15,15,0.006864243247270488,0.007631976539664888,0.09048270524660196,-0.006864243247270488,-0.0029250457882881165,DSAC,sq_error,restful-salad-609,error
16,16,0.005934907375077043,0.007394442521939328,0.0844327925502015,-0.005934907375077043,-0.00300665944814682,DSAC,sq_error,restful-salad-609,error
17,17,0.004878460992924716,0.007205343771004885,0.0770513242775789,-0.004878460992924716,-0.00306590273976326,DSAC,sq_error,restful-salad-609,error
18,18,0.0037684596781058935,0.007066929413664333,0.06845471059286883,-0.0037684596781058935,-0.0031313523650169373,DSAC,sq_error,restful-salad-609,error
19,19,0.0026833031849523366,0.006977915339475331,0.05877852522924725,-0.0026833031849523366,-0.0031999722123146057,DSAC,sq_error,restful-salad-609,error
20,20,0.0017009436427481203,0.0069328693923729,0.048175367410171484,-0.0017009436427481203,-0.0032669566571712494,DSAC,sq_error,restful-salad-609,error
21,21,0.0008933853880630931,0.006922902109159831,0.036812455268467735,-0.0008933853880630931,-0.003327425569295883,DSAC,sq_error,restful-salad-609,error
22,22,0.0003216233773805589,0.006935127520954779,0.024868988716485397,-0.0003216233773805589,-0.0033747106790542603,DSAC,sq_error,restful-salad-609,error
23,23,3.112529275859441e-05,0.00695431871773406,0.012533323356430322,-3.112529275859441e-05,-0.0034033767879009247,DSAC,sq_error,restful-salad-609,error
24,24,4.858538252674128e-05,0.006970321551172529,-7.6571373978539e-17,-4.858538252674128e-05,-0.0034179314970970154,DSAC,sq_error,restful-salad-609,error
25,25,0.000380517291534627,0.006973529068669367,-0.012533323356430563,-0.000380517291534627,-0.003417074680328369,DSAC,sq_error,restful-salad-609,error
26,26,0.0010128053708842793,0.006955614515672378,-0.024868988716485588,-0.0010128053708842793,-0.0034004710614681244,DSAC,sq_error,restful-salad-609,error
27,27,0.0019116616262854658,0.006910097565115191,-0.036812455268467915,-0.0019116616262854658,-0.003368701785802841,DSAC,sq_error,restful-salad-609,error
28,28,0.0030252340421513314,0.0068267602045973125,-0.04817536741017166,-0.0030252340421513314,-0.003314465284347534,DSAC,sq_error,restful-salad-609,error
29,29,0.004287811684703319,0.0067028590314974126,-0.058778525229247404,-0.004287811684703319,-0.0032458528876304626,DSAC,sq_error,restful-salad-609,error
30,30,0.005624202910170173,0.0065399752866663165,-0.06845471059286899,-0.005624202910170173,-0.003167882561683655,DSAC,sq_error,restful-salad-609,error
31,31,0.006954619627306421,0.006343037805876092,-0.07705132427757905,-0.006954619627306421,-0.003085121512413025,DSAC,sq_error,restful-salad-609,error
32,32,0.008199073162921424,0.0061159410849046456,-0.08443279255020163,-0.008199073162921424,-0.0029965899884700775,DSAC,sq_error,restful-salad-609,error
33,33,0.009276050052810073,0.005829547622957972,-0.09048270524660205,-0.009276050052810073,-0.00285455584526062,DSAC,sq_error,restful-salad-609,error
34,34,0.01012208336674444,0.005502913446945347,-0.09510565162951541,-0.01012208336674444,-0.002722345292568207,DSAC,sq_error,restful-salad-609,error
35,35,0.01069032042000043,0.005165280652803745,-0.09822872507286891,-0.01069032042000043,-0.0026182271540164948,DSAC,sq_error,restful-salad-609,error
36,36,0.01095129229777241,0.004845749494886118,-0.09980267284282718,-0.01095129229777241,-0.0025481916964054108,DSAC,sq_error,restful-salad-609,error
37,37,0.010893927533651985,0.004571306355304355,-0.09980267284282714,-0.010893927533651985,-0.002515967935323715,DSAC,sq_error,restful-salad-609,error
38,38,0.010525520512867889,0.004365234363678349,-0.09822872507286884,-0.010525520512867889,-0.0025230832397937775,DSAC,sq_error,restful-salad-609,error
39,39,0.009870667055853474,0.004245579142194176,-0.09510565162951531,-0.009870667055853474,-0.002568494528532028,DSAC,sq_error,restful-salad-609,error
40,40,0.008969426096735664,0.0042243488556964505,-0.09048270524660189,-0.008969426096735664,-0.0026491954922676086,DSAC,sq_error,restful-salad-609,error
41,41,0.007874713238064842,0.004306788461119755,-0.08443279255020146,-0.007874713238064842,-0.0027600042521953583,DSAC,sq_error,restful-salad-609,error
42,42,0.006649213910035365,0.004491387904659452,-0.07705132427757891,-0.006649213910035365,-0.002894323319196701,DSAC,sq_error,restful-salad-609,error
43,43,0.005359588015467553,0.004754496584012638,-0.06845471059286883,-0.005359588015467553,-0.0030215419828891754,DSAC,sq_error,restful-salad-609,error
44,44,0.004073747362088799,0.005047389273318139,-0.05877852522924734,-0.004073747362088799,-0.003101557493209839,DSAC,sq_error,restful-salad-609,error
45,45,0.0028660524461508506,0.005360157675054276,-0.048175367410171616,-0.0028660524461508506,-0.003181111067533493,DSAC,sq_error,restful-salad-609,error
46,46,0.001805715668109327,0.0056812580090197405,-0.036812455268467874,-0.001805715668109327,-0.0032556653022766113,DSAC,sq_error,restful-salad-609,error
47,47,0.0009527784384767496,0.005998120614916788,-0.024868988716485622,-0.0009527784384767496,-0.0033209845423698425,DSAC,sq_error,restful-salad-609,error
48,48,0.0003545708947569299,0.006296729611018226,-0.012533323356430643,-0.0003545708947569299,-0.0033717527985572815,DSAC,sq_error,restful-salad-609,error
49,49,4.3051888678042e-05,0.006561393806047565,-2.0212861992297212e-16,-4.3051888678042e-05,-0.0034017525613307953,DSAC,sq_error,restful-salad-609,error
50,50,3.305673458147913e-05,0.006783824719028879,0.012533323356430155,-3.305673458147913e-05,-0.003417372703552246,DSAC,sq_error,restful-salad-609,error
51,51,0.0003208295917743965,0.006957272110464478,0.024868988716485144,-0.0003208295917743965,-0.003417864441871643,DSAC,sq_error,restful-salad-609,error
52,52,0.0008841962574873521,0.007077017530183614,0.03681245526846741,-0.0008841962574873521,-0.0034034550189971924,DSAC,sq_error,restful-salad-609,error
53,53,0.0016838466352597273,0.007140667030373913,0.0481753674101711,-0.0016838466352597273,-0.0033752061426639557,DSAC,sq_error,restful-salad-609,error
54,54,0.0026661354662858763,0.007143890861548704,0.05877852522924686,-0.0026661354662858763,-0.003328487277030945,DSAC,sq_error,restful-salad-609,error
55,55,0.0037659825898651803,0.007087108473629926,0.06845471059286855,-0.0037659825898651803,-0.003268018364906311,DSAC,sq_error,restful-salad-609,error
56,56,0.004910570961743825,0.0069758580875929335,0.0770513242775786,-0.004910570961743825,-0.003200136125087738,DSAC,sq_error,restful-salad-609,error
57,57,0.00602395088846496,0.006818677284581122,0.0844327925502012,-0.00602395088846496,-0.0031293481588363647,DSAC,sq_error,restful-salad-609,error
58,58,0.00703183840021693,0.0066266476227369,0.09048270524660168,-0.00703183840021693,-0.003060378134250641,DSAC,sq_error,restful-salad-609,error
59,59,0.007867626710341243,0.006406008392683326,0.09510565162951513,-0.007867626710341243,-0.002988003194332123,DSAC,sq_error,restful-salad-609,error
60,60,0.00847838816531791,0.006150561726079986,0.09822872507286873,-0.00847838816531791,-0.002895105630159378,DSAC,sq_error,restful-salad-609,error
61,61,0.008821145033045945,0.00588172186251632,0.09980267284282712,-0.008821145033045945,-0.0028203055262565613,DSAC,sq_error,restful-salad-609,error
62,62,0.00886890124109829,0.005627828849867537,0.0998026728428272,-0.00886890124109829,-0.002778220921754837,DSAC,sq_error,restful-salad-609,error
63,63,0.008614366651411404,0.005415112647689696,0.09822872507286903,-0.008614366651411404,-0.002772342413663864,DSAC,sq_error,restful-salad-609,error
64,64,0.008071187661192214,0.005265862776289734,0.09510565162951565,-0.008071187661192214,-0.0028035975992679596,DSAC,sq_error,restful-salad-609,error
65,65,0.007273674320054666,0.005196866327971435,0.09048270524660239,-0.007273674320054666,-0.0028702393174171448,DSAC,sq_error,restful-salad-609,error
66,66,0.006275683106959532,0.005213583345871168,0.08443279255020199,-0.006275683106959532,-0.002961155027151108,DSAC,sq_error,restful-salad-609,error
67,67,0.005148582827391708,0.005297698394341363,0.07705132427757955,-0.005148582827391708,-0.0030447393655776978,DSAC,sq_error,restful-salad-609,error
68,68,0.003972346492095009,0.0054281567278913374,0.06845471059286962,-0.003972346492095009,-0.003114640712738037,DSAC,sq_error,restful-salad-609,error
69,69,0.002828206568826264,0.005597639858409706,0.0587785252292482,-0.002828206568826264,-0.0031873956322669983,DSAC,sq_error,restful-salad-609,error
70,70,0.0017960083094156636,0.005796029173059135,0.04817536741017256,-0.0017960083094156636,-0.0032580122351646423,DSAC,sq_error,restful-salad-609,error
71,71,0.0009487256559697693,0.006011064780866465,0.036812455268468956,-0.0009487256559697693,-0.0033216141164302826,DSAC,sq_error,restful-salad-609,error
72,72,0.0003474903959439569,0.006227894436805723,0.024868988716486753,-0.0003474903959439569,-0.003371927887201309,DSAC,sq_error,restful-salad-609,error
73,73,3.725971104889278e-05,0.006429250040285214,0.0125333233564318,-3.725971104889278e-05,-0.0034020692110061646,DSAC,sq_error,restful-salad-609,error
74,74,4.362052485113008e-05,0.006604583624358869,1.457824875494621e-15,-4.362052485113008e-05,-0.003417614847421646,DSAC,sq_error,restful-salad-609,error
75,75,0.0003716372131613457,0.006744571060787554,-0.012533323356428908,-0.0003716372131613457,-0.0034173130989074707,DSAC,sq_error,restful-salad-609,error
76,76,0.001005568611135758,0.006841713122733662,-0.02486898871648393,-0.001005568611135758,-0.0034008920192718506,DSAC,sq_error,restful-salad-609,error
77,77,0.0019099779707780087,0.006890839467491532,-0.0368124552684664,-0.0019099779707780087,-0.0033690929412841797,DSAC,sq_error,restful-salad-609,error
78,78,0.003031453059876968,0.0068832655176184485,-0.04817536741017016,-0.003031453059876968,-0.003314577043056488,DSAC,sq_error,restful-salad-609,error
79,79,0.004302900414190577,0.006817971736602567,-0.05877852522924598,-0.004302900414190577,-0.003245476633310318,DSAC,sq_error,restful-salad-609,error
80,80,0.0056479985986703195,0.006698456996198906,-0.06845471059286762,-0.0056479985986703195,-0.00316697359085083,DSAC,sq_error,restful-salad-609,error
81,81,0.006986103830814441,0.006531591625221647,-0.07705132427757778,-0.006986103830814441,-0.0030836686491966248,DSAC,sq_error,restful-salad-609,error
82,82,0.008236458267162277,0.006322142671870238,-0.08443279255020061,-0.008236458267162277,-0.0029930993914604187,DSAC,sq_error,restful-salad-609,error
83,83,0.009317328961172561,0.006043607027164639,-0.09048270524660122,-0.009317328961172561,-0.0028500035405158997,DSAC,sq_error,restful-salad-609,error
84,84,0.0101652378458128,0.00571715256582981,-0.0951056516295148,-0.0101652378458128,-0.0027172863483428955,DSAC,sq_error,restful-salad-609,error
85,85,0.010733468328433332,0.005373728220638647,-0.09822872507286852,-0.010733468328433332,-0.002612922340631485,DSAC,sq_error,restful-salad-609,error
86,86,0.010992815115026346,0.005043953784005103,-0.09980267284282704,-0.010992815115026346,-0.0025428906083106995,DSAC,sq_error,restful-salad-609,error
87,87,0.010932541300902059,0.004756120670210434,-0.09980267284282729,-0.010932541300902059,-0.0025108717381954193,DSAC,sq_error,restful-salad-609,error
88,88,0.010560297796759533,0.004534584511629528,-0.09822872507286923,-0.010560297796759533,-0.0025183074176311493,DSAC,sq_error,restful-salad-609,error
