,name,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,_runtime,sac_nmae,idhp_nmae,_timestamp,nmae_improvement,_step,_wandb
115,sparkling-sweep-85,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.3,0.99,4.335852146148682,16.011297433609993,NaN,1685820652.5629811,NaN,0,{'runtime': 3}
116,sunny-sweep-84,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.1,0.8,6.308149099349976,16.011297433609993,3.610746498602893,1685820638.606884,12.4005509350071,0,{'runtime': 5}
117,skilled-sweep-83,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.2,6.134501934051514,14.965543983462323,6.281123238592317,1685820623.449885,8.684420744870007,0,{'runtime': 5}
118,good-sweep-82,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.7,0.1,3.4801478385925293,20.585377984797297,10000000000,1685820609.8615758,-9999999979.41462,0,{'runtime': 2}
119,scarlet-sweep-81,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.99,0.1,4.302735090255737,14.965543983462323,10000000000,1685820599.749004,-9999999985.034456,0,{'runtime': 3}
120,fanciful-sweep-80,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.7,0.7,6.296881914138794,14.965543983462323,5.431337264851224,1685820585.749356,9.5342067186111,0,{'runtime': 5}
121,robust-sweep-79,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.1,0.3,6.32570219039917,16.011297433609993,8.897661792193729,1685820570.7612312,7.1136356414162645,0,{'runtime': 5}
122,silver-sweep-78,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.2,0.7,6.540063142776489,16.011297433609993,6.633667404889961,1685820554.452234,9.377630028720032,0,{'runtime': 5}
123,expert-sweep-77,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.8,6.262598037719727,14.965543983462323,4.293608520432249,1685820539.194015,10.671935463030074,0,{'runtime': 5}
124,efficient-sweep-76,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.2,0.7,6.276879787445068,20.585377984797297,5.256225822210817,1685820523.135018,15.32915216258648,0,{'runtime': 5}
125,valiant-sweep-75,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.99,0.7,6.203809976577759,14.965543983462323,5.834561881614589,1685820507.031009,9.130982101847737,0,{'runtime': 5}
126,fine-sweep-74,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.9,0.6,6.2051191329956055,20.585377984797297,5.648083587054621,1685820491.6549902,14.937294397742676,0,{'runtime': 5}
127,dutiful-sweep-73,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.8,0.7,6.216577053070068,16.011297433609993,5.445746419650055,1685820475.662077,10.565551013959938,0,{'runtime': 5}
128,swift-sweep-72,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.5,0.6,6.276581048965454,20.585377984797297,7.022096626514431,1685820459.790242,13.563281358282866,0,{'runtime': 5}
129,toasty-sweep-71,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.7,0.6,6.24306583404541,16.011297433609993,4.7156743283110325,1685820444.7381198,11.295623105298962,0,{'runtime': 5}
130,eager-sweep-70,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.1,2.865844964981079,14.965543983462323,10000000000,1685820430.332167,-9999999985.034456,0,{'runtime': 2}
131,prime-sweep-69,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.4,6.315598011016846,14.965543983462323,4.508774312341108,1685820417.763465,10.456769671121217,0,{'runtime': 5}
132,rare-sweep-68,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.2,0.2,6.292977809906006,14.965543983462323,4.766404096273555,1685820401.803351,10.199139887188768,0,{'runtime': 5}
133,breezy-sweep-67,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.2,0.2,6.215463876724243,20.585377984797297,6.455629341434046,1685820386.6879969,14.12974864336325,0,{'runtime': 5}
134,dashing-sweep-66,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.2,0.8,6.2653281688690186,20.585377984797297,6.098437183428642,1685820370.7160902,14.486940801368656,0,{'runtime': 5}
135,soft-sweep-65,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.4,0.99,5.001504898071289,20.585377984797297,NaN,1685820353.4651258,NaN,0,{'runtime': 4}
136,happy-sweep-64,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.9,0.6,6.21935510635376,20.585377984797297,4.6738108831437035,1685820338.70108,15.911567101653594,0,{'runtime': 5}
137,valiant-sweep-63,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.9,0.4,6.204993963241577,16.011297433609993,5.628451368950799,1685820322.6334898,10.382846064659194,0,{'runtime': 5}
138,restful-sweep-62,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.8,0.7,6.3527069091796875,16.011297433609993,4.592758128870513,1685820307.737885,11.41853930473948,0,{'runtime': 5}
139,laced-sweep-61,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,6.163208961486816,14.965543983462323,5.298902481588346,1685820291.461994,9.666641501873976,0,{'runtime': 5}
140,resilient-sweep-60,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.8,0.7,6.313014984130859,16.011297433609993,4.591387487441689,1685820275.631263,11.419909946168303,0,{'runtime': 5}
141,crimson-sweep-59,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.3,0.6,6.20237398147583,14.965543983462323,5.2512121501082945,1685820259.425792,9.714331833354027,0,{'runtime': 5}
142,dulcet-sweep-58,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.1,0.99,5.143289089202881,14.965543983462323,NaN,1685820243.138234,NaN,0,{'runtime': 4}
143,vital-sweep-57,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.99,0.1,3.791100263595581,20.585377984797297,10000000000,1685820225.4147232,-9999999979.41462,0,{'runtime': 3}
144,still-sweep-56,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.3,0.3,6.563070058822632,20.585377984797297,6.750536193210216,1685820212.665545,13.83484179158708,0,{'runtime': 5}
145,true-sweep-55,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.5,0.9,6.426468849182129,16.011297433609993,4.731596846344354,1685820195.9502258,11.27970058726564,0,{'runtime': 5}
146,frosty-sweep-54,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.3,0.7,6.435153007507324,16.011297433609993,6.989412336184215,1685820180.556607,9.021885097425775,0,{'runtime': 5}
147,swept-sweep-53,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.2,6.3249921798706055,14.965543983462323,4.160415819448678,1685820164.1308491,10.805128164013643,0,{'runtime': 5}
148,copper-sweep-52,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.4,0.9,6.317983865737915,14.965543983462323,8.5624071012968,1685820148.693343,6.403136882165523,0,{'runtime': 5}
149,different-sweep-51,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.9,0.4,6.35175895690918,14.965543983462323,5.1579424964774745,1685820132.231423,9.807601486984847,0,{'runtime': 5}
150,earnest-sweep-50,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.5,0.5,6.496919870376587,20.585377984797297,9.992495343572028,1685820116.955356,10.59288264122527,0,{'runtime': 5}
151,rich-sweep-49,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.4,0.6,6.473895788192749,20.585377984797297,5.324339566438274,1685820100.4405088,15.261038418359025,0,{'runtime': 5}
152,pretty-sweep-48,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.4,6.426460027694702,20.585377984797297,4.069337670304538,1685820084.937302,16.51604031449276,0,{'runtime': 5}
153,misunderstood-sweep-47,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.5,0.2,6.530338287353516,14.965543983462323,10.098450767376605,1685820068.5885382,4.8670932160857205,0,{'runtime': 5}
154,radiant-sweep-46,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.9,0.2,6.457273960113525,14.965543983462323,7.742358936266926,1685820052.980567,7.223185047195398,0,{'runtime': 5}
155,absurd-sweep-45,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.7,0.99,4.349492073059082,14.965543983462323,NaN,1685820035.198946,NaN,0,{'runtime': 3}
156,fancy-sweep-44,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.3,6.359524726867676,20.585377984797297,5.3880273996549715,1685820021.8519318,15.197350585142326,0,{'runtime': 5}
157,good-sweep-43,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.8,0.99,6.47525691986084,20.585377984797297,89.66564038030965,1685820005.256783,-69.08026239551236,0,{'runtime': 5}
158,swift-sweep-42,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.8,6.42164421081543,16.011297433609993,3.9610109850167943,1685819988.774114,12.050286448593198,0,{'runtime': 5}
159,dulcet-sweep-41,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.1,0.6,6.434251070022583,16.011297433609993,6.94974611592807,1685819973.488654,9.061551317681923,0,{'runtime': 5}
160,lucky-sweep-40,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.7,6.420374870300293,14.965543983462323,5.680406076319002,1685819957.170414,9.28513790714332,0,{'runtime': 5}
161,leafy-sweep-39,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.7,0.3,6.235392093658447,14.965543983462323,4.604604144277414,1685819940.679727,10.360939839184908,0,{'runtime': 5}
162,firm-sweep-38,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.8,0.5,6.381265163421631,20.585377984797297,35.9212537555359,1685819925.8920472,-15.335875770738603,0,{'runtime': 5}
163,rare-sweep-37,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.2,0.5,6.157001972198486,16.011297433609993,6.174294150137211,1685819909.682814,9.837003283472782,0,{'runtime': 5}
164,zany-sweep-36,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.99,6.299359083175659,14.965543983462323,130.88578316322238,1685819893.7677062,-115.92023917976006,0,{'runtime': 5}
165,efficient-sweep-35,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.8,6.162434101104736,16.011297433609993,3.0428519062150103,1685819877.634124,12.968445527394984,0,{'runtime': 5}
166,classic-sweep-34,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.7,0.2,6.319228172302246,16.011297433609993,4.3147177630550155,1685819862.693772,11.696579670554978,0,{'runtime': 5}
167,twilight-sweep-33,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.7,0.2,6.276685953140259,14.965543983462323,3.7370627029897983,1685819846.706816,11.228481280472526,0,{'runtime': 5}
168,scarlet-sweep-32,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.9,0.8,6.362273931503296,20.585377984797297,8.353430933716249,1685819830.777627,12.231947051081049,0,{'runtime': 5}
169,crisp-sweep-31,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.3,0.4,6.309759140014648,20.585377984797297,4.800897550057264,1685819814.469484,15.784480434740033,0,{'runtime': 5}
170,happy-sweep-30,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.2,0.9,6.549978971481323,20.585377984797297,10.507492958769571,1685819799.869226,10.077885026027726,0,{'runtime': 5}
171,devout-sweep-29,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.3,0.1,3.3401899337768555,20.585377984797297,10000000000,1685819785.756036,-9999999979.41462,0,{'runtime': 2}
172,clear-sweep-28,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.9,0.6,6.3137571811676025,16.011297433609993,5.52761679738394,1685819772.801664,10.483680636226053,0,{'runtime': 5}
173,worldly-sweep-27,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.7,0.99,6.632836103439331,14.965543983462323,143.1369333798019,1685819756.929208,-128.17138939633958,0,{'runtime': 6}
174,major-sweep-26,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.7,0.4,6.2168049812316895,14.965543983462323,3.791064065536578,1685819741.365713,11.174479917925746,0,{'runtime': 5}
175,apricot-sweep-25,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.9,0.3,6.382368803024292,20.585377984797297,6.796726091543741,1685819725.4371998,13.788651893253556,0,{'runtime': 5}
176,lively-sweep-24,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.2,0.1,3.455286026000977,20.585377984797297,10000000000,1685819711.492435,-9999999979.41462,0,{'runtime': 2}
177,astral-sweep-23,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.7,0.5,6.12856912612915,20.585377984797297,5.386714060245531,1685819698.747194,15.198663924551768,0,{'runtime': 5}
178,twilight-sweep-22,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.5,0.6,6.307739973068237,20.585377984797297,4.722017030247731,1685819682.8778949,15.863360954549568,0,{'runtime': 5}
179,sandy-sweep-21,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.99,0.7,6.286463022232056,16.011297433609993,18.232704023707683,1685819667.812169,-2.22140659009769,0,{'runtime': 5}
180,devoted-sweep-20,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.2,0.6,6.3656158447265625,14.965543983462323,6.675685043687825,1685819651.8707058,8.289858939774499,0,{'runtime': 5}
181,dark-sweep-19,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.1,3.682446002960205,20.585377984797297,10000000000,1685819638.15759,-9999999979.41462,0,{'runtime': 3}
182,graceful-sweep-18,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.99,0.8,6.31177282333374,16.011297433609993,19.35465527486725,1685819625.6755788,-3.343357841257255,0,{'runtime': 5}
183,vivid-sweep-17,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.2,0.9,6.2556679248809814,16.011297433609993,6.102603652236454,1685819606.115073,9.90869378137354,0,{'runtime': 5}
184,confused-sweep-16,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.5,0.2,6.3799169063568115,14.965543983462323,5.460687348176735,1685819590.241525,9.504856635285588,0,{'runtime': 5}
185,unique-sweep-15,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.99,0.1,3.505750894546509,20.585377984797297,10000000000,1685819577.464584,-9999999979.41462,0,{'runtime': 2}
186,glorious-sweep-14,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.9,0.8,6.328508138656616,16.011297433609993,32.90956938866608,1685819564.114696,-16.898271955056085,0,{'runtime': 5}
187,flowing-sweep-13,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.4,0.99,6.336472988128662,16.011297433609993,263.86928223120935,1685819548.836124,-247.85798479759936,0,{'runtime': 5}
188,easy-sweep-12,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.7,0.4,6.236736059188843,20.585377984797297,3.988735412878396,1685819532.771702,16.596642571918903,0,{'runtime': 5}
189,distinctive-sweep-11,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.5,0.6,6.3116021156311035,14.965543983462323,4.440872525752233,1685819516.927217,10.524671457710092,0,{'runtime': 5}
190,bright-sweep-10,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.8,0.3,6.336539030075073,20.585377984797297,33.43649660336689,1685819500.997336,-12.851118618569592,0,{'runtime': 5}
191,sandy-sweep-9,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.5,0.5,6.225563049316406,20.585377984797297,7.930165818897845,1685819485.763189,12.655212165899451,0,{'runtime': 5}
192,good-sweep-8,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.7,0.5,6.398098945617676,20.585377984797297,7.295912536260303,1685819469.820508,13.289465448536994,0,{'runtime': 5}
193,dandy-sweep-7,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.2,0.7,7.022110939025879,20.585377984797297,4.180253009706881,1685819455.315619,16.405124975090416,0,{'runtime': 6}
194,desert-sweep-6,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.4,0.99,6.33530592918396,14.965543983462323,226.5274786325351,1685819438.56351,-211.5619346490728,0,{'runtime': 5}
195,splendid-sweep-5,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.9,6.683501958847046,14.965543983462323,7.867773766316945,1685819422.706972,7.097770217145379,0,{'runtime': 6}
196,giddy-sweep-4,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.1,0.8,6.5501909255981445,16.011297433609993,4.6022931846178805,1685819407.478186,11.409004248992112,0,{'runtime': 6}
197,grateful-sweep-3,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.5,0.9,6.3791961669921875,20.585377984797297,6.629735782761446,1685819390.993699,13.95564220203585,0,{'runtime': 5}
198,rich-sweep-2,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.99,0.4,6.166155815124512,16.011297433609993,14.352413789131187,1685819374.7828858,1.6588836444788058,0,{'runtime': 5}
199,distinctive-sweep-1,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.2,0.2,6.279902219772339,20.585377984797297,5.876790812475768,1685819358.959525,14.70858717232153,0,{'runtime': 5}
